logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene
-2.47832198641766	8.53525362318841	-6.21824359755068	2.8243778252088e-08	0.000495593576989388	8.59011655611745	CA12
-1.00547682512733	8.18876666666667	-5.72661248476549	2.13578985135195e-07	0.00187383522608364	6.75878261394948	GPRC5C
-2.05218531409168	7.5381115942029	-5.53467819461867	4.63758263641528e-07	0.00197366051352186	6.0568660823011	SLC7A2
0.784318845500849	8.07750144927536	5.45375081742897	6.41305665029529e-07	0.00197366051352186	5.76347457042371	TSPAN33
0.694008488964346	8.19859565217391	5.41344460358091	7.53176459316507e-07	0.00197366051352186	5.61795240242625	RIOK1
1.66306748726655	9.6183884057971	5.40435212148098	7.80950195463073e-07	0.00197366051352186	5.58518152543241	LAMP3
1.28350220713073	9.78039855072464	5.40230218149902	7.87349609315154e-07	0.00197366051352186	5.57779610132921	LMO4
0.928366638370119	7.89901594202899	5.28800445229782	1.23874352552445e-06	0.00233614866685192	5.16774562463423	DAPP1
1.43390687606112	7.27866376811594	5.27890409265503	1.28405169404821e-06	0.00233614866685192	5.13524742238595	CHODL
-1.71646154499151	9.25374927536232	-5.26714897885858	1.34499093294331e-06	0.00233614866685192	5.09330237662171	CCDC74B
-0.976574363327674	6.41589130434783	-5.24554014816877	1.46450306806697e-06	0.00233614866685192	5.01629623998928	ZSWIM5
0.756898302207131	6.8848768115942	5.16231856698391	2.03008272140038e-06	0.0029684884593677	4.72095075978211	MCOLN2
-1.27118675721562	6.82780289855072	-5.03916898113933	3.27859881546506e-06	0.00422674754733752	4.28761907564225	THSD4
-0.932091256366723	9.70091594202898	-5.03188769180777	3.37234089375536e-06	0.00422674754733752	4.262141912008	UGDH
0.896263752122242	11.6017086956522	4.9988253339166	3.83204573357738e-06	0.00448272709913882	4.14666446662835	TXNDC5
1.75594728353141	7.98332753623188	4.94026884688004	4.80111813604043e-06	0.00489645837079436	3.9429909509925	CCL13
1.35955925297114	9.01042173913043	4.9182729960696	5.22387874714703e-06	0.00489645837079436	3.8667691613588	KRT86
-0.712603395585739	6.56938695652174	-4.90971144335853	5.39808393353155e-06	0.00489645837079436	3.83714366451036	RADIL
-2.17515033955857	8.86349275362319	-4.90948757810817	5.40271431046973e-06	0.00489645837079436	3.83636934715869	ACOX2
-0.706681069609508	9.07726086956522	-4.90100921642938	5.58096355023008e-06	0.00489645837079436	3.80705605480251	C3orf18
-1.165680475382	8.76944637681159	-4.8825182717616	5.98987271057071e-06	0.00500496649773259	3.74320733709491	LRRC56
-0.987858319185058	11.3285927536232	-4.80648394711643	8.00110310471164e-06	0.00638160709901705	3.48186837270886	FAM198B
0.698421901528015	9.49885217391304	4.78913862867627	8.54493958118082e-06	0.0064234829168268	3.422526798413	LRRC8D
1.48135212224109	10.8757086956522	4.78179947381486	8.78575198061453e-06	0.0064234829168268	3.39744955997258	GBP5
-1.33641027164686	6.31768115942029	-4.75626130187286	9.67639485238206e-06	0.00650761859442895	3.3103344401604	RGS22
-0.86854117147708	7.89934637681159	-4.75462837075835	9.73624398634805e-06	0.00650761859442895	3.30477201334153	C15orf59
-0.982533616298812	7.62970869565217	-4.74719089160146	1.00134326123885e-05	0.00650761859442895	3.27944883318633	MAST4
0.870429541595926	11.3331362318841	4.73017587030547	1.06768037495812e-05	0.00669092412121077	3.22158962104625	GLIPR2
-0.637632937181664	9.56159565217391	-4.71282895439635	1.13971359699687e-05	0.00673502278863775	3.1627079763	PAAF1
1.01971646859083	9.10534927536232	4.71009665840184	1.15148278143918e-05	0.00673502278863775	3.15344341029797	GBP1
0.501685738539899	8.36063188405797	4.69595731907076	1.214303632512e-05	0.0068733502708671	3.10554320914574	ATP6V0A2
1.2642415959253	8.3112768115942	4.67231093591861	1.32689665353486e-05	0.00699471562830648	3.02559752333915	PM20D2
-0.893832173174872	7.03075217391304	-4.66451441590161	1.36620058482973e-05	0.00699471562830648	2.99928307050812	KIAA1244
0.885934380305603	7.24365217391304	4.66244773377028	1.37680773553789e-05	0.00699471562830648	2.99231143401034	C21orf91
0.837882003395585	11.1535028985507	4.64097221813137	1.49188280944024e-05	0.00699471562830648	2.91996007527026	ITGB7
-0.680801443123939	9.55924057971015	-4.6398030568799	1.49840928650839e-05	0.00699471562830648	2.91602604021831	SMIM3
0.639664091680815	8.44754057971014	4.63747815897807	1.51146994119279e-05	0.00699471562830648	2.90820464686077	MLKL
0.722360186757215	8.70726231884058	4.63384573927541	1.53209789016246e-05	0.00699471562830648	2.89598851818188	TIGD2
-3.22206061120543	9.28723913043478	-4.6191197651085	1.61856593380104e-05	0.00699471562830648	2.84651413804597	AGR2
-0.578970033955858	10.4665014492754	-4.6152510428044	1.64205834349892e-05	0.00699471562830648	2.83352994163739	VEZF1
-0.907215534804754	10.6255130434783	-4.60749385165262	1.69016628867567e-05	0.00699471562830648	2.80751216905961	SULT1A2
1.06634346349745	8.37420289855072	4.60732748484789	1.69121291631553e-05	0.00699471562830648	2.8069544188509	IL21R
-1.26534210526316	6.60555507246377	-4.60262431366055	1.72106308609996e-05	0.00699471562830648	2.79119118708617	LRFN2
1.48480161290323	9.8445347826087	4.59394323433034	1.77751135682962e-05	0.00699471562830648	2.7621174105456	GZMB
-1.29123820033956	7.75065217391304	-4.59148451515023	1.79382346426051e-05	0.00699471562830648	2.75388809156836	PRR15
-2.03231443123939	7.97361014492754	-4.57211767646255	1.92749865362024e-05	0.00729057539012215	2.68914752449273	SCUBE2
-0.933252461799661	6.0279231884058	-4.56860008171716	1.95279559660193e-05	0.00729057539012215	2.67740402402894	TPSD1
-0.617194057724957	8.66353623188406	-4.54726750453202	2.1132637572893e-05	0.0077252998227407	2.60628663509044	KIF3A
0.954546179966044	13.2259014492754	4.53165623881916	2.23873866228118e-05	0.00801696883817304	2.5543536784572	TAP1
-1.69598259762309	10.0072710144928	-4.51750295624499	2.35872692375559e-05	0.00815835348643333	2.50735257811293	GDF15
-0.558225297113753	8.0147768115942	-4.50116705366977	2.50498906927971e-05	0.00815835348643333	2.45320048855307	FAM179B
0.646150339558573	10.2554652173913	4.49848162309758	2.52986062958417e-05	0.00815835348643333	2.44430853419535	CYBA
2.29561901528014	8.43144927536232	4.49728798858222	2.54099246316414e-05	0.00815835348643333	2.44035710104238	CRABP1
0.688316044142615	7.38721449275362	4.49654974695781	2.54790108181316e-05	0.00815835348643333	2.43791349075972	GMDS
-1.94698752122241	9.09392173913044	-4.49556062407326	2.55718608168823e-05	0.00815835348643333	2.43463978935238	TNNT1
-0.894287691001698	8.90371594202898	-4.48745266931456	2.63454421962209e-05	0.00825506203959087	2.40781941387587	SLC22A5
1.79894575551783	7.41052463768116	4.45846696620273	2.93010632832817e-05	0.00896705766474603	2.31215031802574	ELF5
-1.70212809847199	7.08329420289855	-4.45532816047088	2.96397871177563e-05	0.00896705766474603	2.30181057907906	ANXA9
-0.954408658743633	6.00835507246377	-4.44094824039734	3.12407594201434e-05	0.00917313595895148	2.25449126404449	GATA2
-1.48141392190153	8.00828985507246	-4.43984920645704	3.13665103742571e-05	0.00917313595895148	2.25087814389375	MLPH
-2.6699363327674	7.48897391304348	-4.41750407685605	3.4032262481696e-05	0.00978957556993967	2.17752339402359	AGR3
-0.972799320882852	6.3143768115942	-4.39933857635609	3.635999857467e-05	0.0102904660482215	2.11803901723271	CACNA2D2
0.774745925297114	7.2132347826087	4.38644341142424	3.81052452696201e-05	0.01048422427877	2.07589470335194	HLA-DOB
-1.25175865874363	6.88011304347826	-4.38365323770947	3.84934105224053e-05	0.01048422427877	2.06678477760285	ESR1
