logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene
1.28678636363636	10.8471403846154	6.20273498114548	7.35455504771814e-08	0.0012905037742231	6.92884615523724	ERBB2
1.94585757575757	11.7886192307692	5.3096027741188	2.00085328807855e-06	0.0163009651488854	4.25313384136394	GRB7
2.05196757575757	8.49053653846154	5.21817972501165	2.78696617351434e-06	0.0163009651488854	3.98296602537644	MNX1
1.25842878787879	10.8327711538462	4.94116238394421	7.52877626268379e-06	0.0330268592703281	3.17135755270736	STARD3
3.37911090909091	10.4301461538462	4.80533671329444	1.21787288557427e-05	0.0427400310463435	2.77794602568635	PNMT
1.68954151515151	9.87776730769231	4.6554818528922	2.05929971509225e-05	0.0533891594081228	2.3479617388226	NANOS1
0.726450909090909	9.65371538461538	4.64581361537234	2.1298462179111e-05	0.0533891594081228	2.32037842463783	MGAT4A
1.59831	7.57630192307692	4.44153177407299	4.3127328875534e-05	0.0703209488723401	1.74247059790423	FUT3
1.44208787878788	9.59821923076923	4.43793575911204	4.366148706219e-05	0.0703209488723401	1.73238587806391	TCAP
0.394616666666666	9.02611346153846	4.43736813941521	4.37463889898557e-05	0.0703209488723401	1.73079432937247	PGK1
-0.590384545454544	9.01779807692308	-4.43512592459905	4.40833440243768e-05	0.0703209488723401	1.72450816546702	HTT
0.77435909090909	7.30263653846154	4.37295861409799	5.45001822577642e-05	0.0796928915064157	1.55072289084741	MFSD2A
0.560755151515151	9.17878076923077	4.2274355412691	8.911470273148e-05	0.120284283756098	1.14790399680114	CCR1
0.393831515151515	8.86124230769231	4.16113112073773	0.000111232828524945	0.139414460151943	0.966329085811205	MAGT1
0.582129393939393	10.9748711538462	4.13578604056572	0.000121021720377255	0.141571208497312	0.89726172092924	TMEM123
0.532122121212121	7.46039807692308	4.09421873481972	0.000138907597810336	0.144295092089398	0.784405751742824	LMAN1
-0.614950606060605	8.56454807692308	-4.08439790589069	0.000143492845257443	0.144295092089398	0.757819061233337	EGFL8
0.747927878787879	9.14029230769231	4.07499427976129	0.000148020268855597	0.144295092089398	0.732389730643946	PDP1
-0.646603333333332	9.28290961538462	-4.00537078963996	0.0001861104777736	0.17121916920406	0.544977846299956	CLUAP1
0.421003939393939	7.68735961538462	3.97023093582865	0.000208769833213197	0.17121916920406	0.450979545834237	STT3B
1.11124787878788	6.78635	3.96507113284339	0.000212313397731085	0.17121916920406	0.437211251058193	PAX7
-0.610428484848485	6.38686153846154	-3.9616848632157	0.000214670412178111	0.17121916920406	0.428180188514174	ZSWIM5
0.801883939393939	8.85239807692308	3.9461194686687	0.000225833121860865	0.17229103431707	0.386716748052072	MPHOSPH6
0.486074848484848	8.87115961538461	3.91116958921949	0.000252972421559936	0.184954461713008	0.29391216749958	TIMM8A
0.742136363636364	12.2485192307692	3.88506908360338	0.000275261455274019	0.185079718720839	0.224876447708025	SPTSSA
1.02596545454545	10.0039076923077	3.86894107790089	0.000289966567754729	0.185079718720839	0.182335192429454	NUDT8
0.279179393939394	6.52179230769231	3.83652690509779	0.000321839519199666	0.185079718720839	0.0971099631689682	COQ10B
0.449623939393938	7.52142115384615	3.83593254147948	0.000322454291220827	0.185079718720839	0.095550679594858	SLC31A1
-0.706063636363636	6.82221923076923	-3.83287320302367	0.00032563657569601	0.185079718720839	0.087526635430355	HEY2
1.02507060606061	8.46695961538462	3.82853858394677	0.000330197114132824	0.185079718720839	0.0761634629009409	EHF
1.17292121212121	13.0838307692308	3.82347606375719	0.000335601207823805	0.185079718720839	0.0629005556564604	KRT7
1.00619787878788	6.90119423076923	3.81353690376992	0.000346459198795983	0.185079718720839	0.0368882964068327	HHIPL2
2.42849090909091	9.68991153846154	3.80280929591843	0.000358557002625853	0.185079718720839	0.00885225207081852	PPP1R1B
