logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene
0.555211793884215	11.6740612005857	9.35843651214981	1.12828438829228e-19	1.97980061613646e-15	33.7467428495199	TXNDC5
-1.01825793478262	9.02666834795322	-8.78315894227544	1.25541354069768e-17	1.10143706993111e-13	29.2123327256291	RERG
0.93286867624225	7.99935226608187	8.36917798936263	3.23652878981687e-16	1.89304568916389e-12	26.0881305884953	CD38
1.12106319487579	8.27378691520468	8.27924394830646	6.45036928694035e-16	2.5283264964861e-12	25.4255243107062	SOX11
-0.823893171583863	7.03297529239766	-8.26475410909225	7.20444092006069e-16	2.5283264964861e-12	25.3193121463689	ESR1
-0.576777340838519	7.9703514619883	-7.95222893263718	7.53191761135883e-15	2.20270930544189e-11	23.065617252999	ACADSB
-0.767978303571439	8.63394583333333	-7.92130207340897	9.46376232325562e-15	2.37229482123095e-11	22.8464902567161	CCND1
-1.19672090062114	8.07104444444444	-7.79479200464196	2.39024975725551e-14	5.2427140613203e-11	21.9575073569413	SCUBE2
0.995297309782623	8.75816988304094	7.74725932356737	3.37500889655868e-14	6.58014234532391e-11	21.6265773957765	POU2AF1
-0.75745974767082	7.22086659356725	-7.68367267335913	5.34012711427902e-14	9.37032104742539e-11	21.1865229311602	THSD4
0.791841754658398	9.23909627192982	7.61718379785383	8.60000213552046e-14	1.3718567042907e-10	20.7296349702065	SLAMF7
0.66117243400622	8.6574951754386	7.58697283851223	1.06671240559445e-13	1.55980021508049e-10	20.5231382616482	IL21R
0.579421288819883	10.2791092836257	7.54848990642905	1.40207806348782e-13	1.89248182923237e-10	20.2611017687073	WARS
-0.657570854037276	7.97154744152047	-7.50840540365467	1.86172202816965e-13	2.33340260202092e-10	19.9893546916207	PCP2
0.944047775621132	10.9331163011696	7.49549588687927	2.03920072941275e-13	2.38545701326703e-10	19.9020965579782	GBP5
-0.883648559782623	8.8260009502924	-7.39261055890348	4.19406012379614e-13	4.37193294286136e-10	19.2112174226015	CCDC74B
0.889805073757777	9.61867923976608	7.39119475256681	4.23564484120608e-13	4.37193294286136e-10	19.2017666986621	GZMB
0.399284041149075	7.86444305555556	7.28148129600132	9.05553221551675e-13	8.82763465475958e-10	18.4740969785565	FAM49A
0.372178377329198	7.85534656432749	7.22251210199062	1.35707286502928e-12	1.25329250329836e-09	18.0868221177503	CHST11
0.514763466614913	6.60093859649123	7.1785597180462	1.83141259052082e-12	1.53307141126927e-09	17.7999211293065	IRF4
0.681344142080756	7.7767240497076	7.17829143818016	1.83475805759701e-12	1.53307141126927e-09	17.7981745271172	AIM2
-0.703934235248458	8.42505204678362	-7.16258085178686	2.04151060354258e-12	1.62829029819826e-09	17.6959903191363	FAM134B
-1.50764094720499	7.98715343567251	-7.09986790147731	3.12050149144846e-12	2.3806712900194e-09	17.2900100060756	AGR3
0.587312538819884	9.12624605263158	7.07896518387704	3.59208051160048e-12	2.56747681471535e-09	17.1553755169813	PIM2
-0.840108885869577	9.10765738304094	-7.07626059224841	3.65799967902682e-12	2.56747681471535e-09	17.1379801875847	SLC39A6
0.577584961180133	8.92555584795322	7.04751386990353	4.43640974942859e-12	2.99406468743167e-09	16.9534414677069	CYTIP
0.651231556677028	7.41731359649123	7.02732241214844	5.07825635288376e-12	3.20061732876007e-09	16.8242100782137	ZBED2
0.591137833850941	9.65836812865497	7.02647001033076	5.1072710551822e-12	3.20061732876007e-09	16.8187614845201	SLAMF8
0.675055003881997	9.12749912280702	7.01871826990694	5.37871637437023e-12	3.21774886336668e-09	16.7692381531416	GBP1
0.676123621894421	9.14928581871345	7.01534099461895	5.5013658118767e-12	3.21774886336668e-09	16.7476765976748	CD27
0.949879650621132	8.43692865497076	6.95880721129148	8.01309587844412e-12	4.53567075416319e-09	16.3880787631769	TNFRSF17
-1.05204498059008	9.31545804093567	-6.93652175638553	9.28715519127226e-12	5.0925535044142e-09	16.2470178045164	NAT1
-0.521459472049698	9.33770519005848	-6.93021540882946	9.68246043250448e-12	5.14842827906533e-09	16.2071714188078	C5orf30
1.18183490683232	10.3906326754386	6.90738461986637	1.12566539697355e-11	5.8094266825573e-09	16.0631786653322	CCL18
0.648947655279512	7.240675	6.89549534073801	1.21732885024254e-11	6.10299123863024e-09	15.9883566115535	PNOC
0.833785753105602	9.86789992690058	6.86958191416782	1.44324795958227e-11	6.96576373090892e-09	15.8256647775521	LAMP3
1.08707708038636	12.0274089285714	6.86899362143363	1.46881665266786e-11	6.96576373090892e-09	15.8074272580679	CXCL9
0.488640687111809	6.91185833333333	6.84615502544567	1.6825966875732e-11	7.66183855828466e-09	15.6790419430352	CXCR6
-0.353501665372676	10.1305211988304	-6.84310879215776	1.71645042493203e-11	7.66183855828466e-09	15.6600083311132	C10orf32
0.601439914596282	7.04824875730994	6.83742151545822	1.78145317225774e-11	7.66183855828466e-09	15.6244925390887	KIAA0125
-0.274091828416153	8.59838567251462	-6.83666744393138	1.79025121610344e-11	7.66183855828466e-09	15.6197854557126	SIRT3
-1.0188335054348	8.72073355263158	-6.82902792251278	1.88182352066108e-11	7.83708897604729e-09	15.5721233042825	CA12
0.676197500000009	10.8264847953216	6.82590818033276	1.92052673374385e-11	7.83708897604729e-09	15.552672895324	FAM26F
-0.365603439440999	6.76340847953216	-6.81857241197809	2.01463749828515e-11	7.8771296847358e-09	15.506967625041	NUDT12
0.799382923136659	10.7109903508772	6.813882168339	2.07716489565374e-11	7.8771296847358e-09	15.4777676209708	IGLL1
0.584764553571438	8.75754934210526	6.81193972080695	2.10361445693863e-11	7.8771296847358e-09	15.4656796642798	PDCD1
-0.665916424689451	9.72122558479532	-6.81148124641973	2.10990536947958e-11	7.8771296847358e-09	15.4628269907244	C6orf211
0.683718342391316	7.28670504385965	6.78523746268523	2.50249992562705e-11	9.04459421909062e-09	15.2998142243991	SMR3A
0.512350628881995	9.04918581871345	6.78381568013971	2.52570306454346e-11	9.04459421909062e-09	15.290998500486	CXCR3
-0.415564739906838	9.17380416666667	-6.77460422040007	2.68122817820037e-11	9.33380667552127e-09	15.2339220983657	C3orf18
-0.591318513198766	8.94221900584795	-6.77279547461585	2.71285200006602e-11	9.33380667552127e-09	15.2227226171878	LRRC56
0.35484550465839	7.67337638888889	6.76644957925267	2.82672324940681e-11	9.37422566791497e-09	15.1834504084745	MEI1
-0.562534425465847	6.59924298245614	-6.76619179355724	2.8314467453097e-11	9.37422566791497e-09	15.1818557542806	PLCD4
0.722059790372681	8.10875869883041	6.74910482080531	3.1624204669358e-11	1.01358490947542e-08	15.0762744391865	CD19
0.454832038043485	7.94047192982456	6.74839212508637	3.1770200046246e-11	1.01358490947542e-08	15.071875713892	DAPP1
-1.12377393245343	8.23676198830409	-6.7441336243556	3.26564286372059e-11	1.02325420231617e-08	15.0456008896562	GFRA1
0.666192919254668	11.1687790935673	6.73677562807485	3.42451677141605e-11	1.039846143097e-08	15.0002363824732	CD79A
-0.433281211180131	10.0475915204678	-6.73279239652733	3.51366023514965e-11	1.039846143097e-08	14.9756964633872	SPR
0.555702072981375	8.12878669590643	6.73229816498264	3.524878463925e-11	1.039846143097e-08	14.9726524821079	IL2RB
0.492826661490691	9.02077222222222	6.73095092043361	3.55563735030604e-11	1.039846143097e-08	14.9643557686716	ITM2C
1.00717392857144	8.90551973684211	6.72053427863376	3.80251268945557e-11	1.09381459281765e-08	14.9002560896673	CXCL13
-0.402776618788826	6.04423611111111	-6.70945642892472	4.08350370809258e-11	1.15569741235323e-08	14.8321827738017	NXNL2
-0.633183260869574	7.5150125	-6.69168828930581	4.57725492934767e-11	1.27487448008355e-08	14.7232026638068	STC2
-0.652860582298146	8.03311096491228	-6.6758044758516	5.06788634899288e-11	1.38947190259028e-08	14.6259939613515	SYBU
-0.31757829192547	6.4962831871345	-6.66744638867004	5.34639533710916e-11	1.44327998431161e-08	14.5749237685013	EPB41L5
0.626058803012979	9.47937961876833	6.64710598372695	6.10052182059306e-11	1.62190691493858e-08	14.4488840606908	CPNE5
0.388292014751559	6.7521451754386	6.63155338143361	6.72296211281625e-11	1.76071367453115e-08	14.3562447961901	SLAMF1
