pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.02021025471162e-42	2.01010512735581e-40	1.69047237898449	0.774087631572751	3.11484211726258	194	CXCL9;IDO1;CD38;SLAMF7;CXCL10;CCL5;CXCL11;GZMA;TAP1;IL2RB;SOD2;GBP4;BATF2;IRF4;PFKP;ISG20;ICAM1;STAT1;PSMB9;CCL2;BANK1;XCL1;HLA-DRB1;SOCS1;IRF1;IL10RA;CCL7;IFI30;ZBP1;CD74;LCP2;VCAM1;HLA-A;HLA-DMA;PIM1;ITGB7;HLA-DQA1;GPR18;HLA-B;SERPING1;PNP;CD69;CD274;FGL2;CASP1;USP18;OASL;IFIH1;VAMP5;EPSTI1;FPR1;SAMD9L;C1S;SECTM1;CIITA;APOL6;IL15;CD40;TNFAIP2;P2RY14;RTP4;TNFAIP3;CASP4;IRF8;IL15RA;IL18BP;PSMB8;CMKLR1;IFI44L;TNFSF10;B2M;MX2;NMI;MTHFD2;RSAD2;GCH1;PELI1;C1R;MX1;PSMB10;IL6;NLRC5;OAS2;UBE2L6;IRF5;XAF1;UPP1;HLA-G;PARP12;CFH;IFI44;FAS;IFNAR2;IL7;IFIT3;NAMPT;PML;LAP3;NUP93;MT2A;JAK2;RIPK2;PDE4B;LY6E;ST3GAL5;STAT4;PSMB2;KLRK1;MYD88;PLSCR1;HIF1A;IFI27;STAT2;IL4R;PSME2;SOCS3;BST2;PTGS2;LYSMD2;CASP3;NFKBIA;PARP14;TRIM14;PLA2G4A;IFIT2
HALLMARK_ALLOGRAFT_REJECTION	1.76867216729559e-39	4.42168041823898e-38	1.63441895776255	0.763919949920244	3.07162297579907	195	CXCL9;CXCL13;GZMB;CCL13;CCL5;CD2;CD79A;CD3D;LTB;GZMA;CCL4;TAP1;LCK;IL2RB;CD3G;IRF4;CXCR3;CD247;CDKN2A;CCR5;ICAM1;STAT1;MMP9;CCL19;HLA-DRA;CCL2;CD8A;FASLG;IFNG;ZAP70;HCLS1;SOCS1;SIT1;CD96;CCL7;HLA-E;CD74;C2;IL2RG;LCP2;HLA-A;HLA-DMA;HLA-DQA1;LYN;CCR2;HLA-DOB;GCNT1;IL18RAP;TLR2;SRGN;GBP2;IL2RA;PRKCB;CTSS;IL27RA;CD8B;FCGR2B;IL1B;TRAT1;CFP;IL15;CD40;ITK;TNF;NCF4;PRF1;IRF8;FGR;CD7;CCR1;IL18;CRTAM;LY75;ITGAL;TLR1;B2M;ITGB2;PTPRC;CCND2;HLA-DMB;IGSF6;PSMB10;IL6;IFNGR1;HLA-DOA;HLA-G;MAP4K1;CAPG;CD47;FAS;KLRD1;IFNAR2;CCL11;ETS1;IL7;CD28;WAS;JAK2;RIPK2;GPR65;CSK;STAT4;IL10;IL16;HIF1A;IL4R;TLR6;TAP2;IFNGR2;NCK1;CD40LG;UBE2D1;LY86;ELF4;CCND3;EIF5A
HALLMARK_INTERFERON_ALPHA_RESPONSE	9.65032421192879e-18	9.65032421192879e-17	1.0864405425825	0.746365935326891	2.69077044619323	94	LAMP3;CXCL10;CXCL11;TAP1;GBP4;BATF2;ISG20;PSMB9;IRF1;IFI30;CD74;HLA-C;GBP2;CASP1;USP18;OASL;IFIH1;EPSTI1;NCOA7;SAMD9L;C1S;IL15;RTP4;PSMB8;IFI44L;B2M;NMI;RSAD2;MX1;UBE2L6;PARP12;CD47;IFI44;SELL;IL7;IFIT3;LAP3;OAS1;RIPK2;LY6E;PLSCR1;IFI27;STAT2;IL4R;PSME2;TMEM140;BST2;CCRL2;PARP14;TRIM14;IFIT2;SLC25A28;TRIM21;NUB1
HALLMARK_INFLAMMATORY_RESPONSE	8.43071000821365e-23	1.05383875102671e-21	1.23789667319529	0.660878105639977	2.66411414802301	197	CXCL9;LAMP3;CXCL10;MARCO;CCL5;CXCL11;CCR7;LCK;IL2RB;CCL17;CXCR6;ICAM1;CCL2;CD70;IRF1;IL10RA;CCL7;SLAMF1;CYBB;CD48;GPR183;LCP2;IL7R;LYN;IL18RAP;TLR2;ADM;EBI3;CD69;AQP9;CHST2;IL1B;CD14;FPR1;EDN1;PLAUR;PTGER4;RGS1;OSM;IL15;CD40;RNF144B;RTP4;PTAFR;IL15RA;CD82;IL18;CMKLR1;SLC31A2;TNFSF10;TLR1;ICAM4;TNFRSF9;NMI;GCH1;CCL20;IL6;CX3CL1;EMP3;SLC31A1;SELL;KCNJ2;C3AR1;SLC7A1;NAMPT;ADORA2B;RGS16;NOD2;GPR132;RIPK2;PDE4B;LY6E;KCNA3;MET;IL10;TNFRSF1B;HIF1A;PDPN;RASGRP1;IL4R;IFNGR2;BST2;CCRL2;RHOG;GP1BA;PTGIR;NFKBIA
HALLMARK_IL6_JAK_STAT3_SIGNALING	1.01637406086441e-14	5.64652256035781e-14	0.986546283587582	0.720924153440814	2.57114189516446	87	CXCL9;CXCL13;CD38;CXCL10;CXCL11;LTB;STAT1;CXCL1;SOCS1;IRF1;CCL7;IL2RG;PIM1;TNFRSF21;TLR2;EBI3;IL2RA;IL1B;CD14;TNF;IL15RA;CCR1;IL6;IFNGR1;BAK1;CD44;IL17RA;IL3RA;FAS;CSF2RA;PLA2G2A;IL7;MAP3K8;MYD88;TNFRSF1B;STAT2;IL4R;IFNGR2;SOCS3;IL1R2;ITGA4;A2M;IL12RB1;IL10RB;CBL;PTPN2
HALLMARK_E2F_TARGETS	3.38047224743966e-16	2.81706020619972e-15	1.03769615548758	0.605983006041431	2.43657902178753	195	CDKN2A;CCNE1;MELK;EZH2;TFRC;KIF2C;DLGAP5;CDC20;MYBL2;DEK;NASP;HMGB3;CDC25B;CHEK1;MCM2;MCM5;PTTG1;LBR;MCM6;DONSON;MCM3;HMGA1;MCM4;MTHFD2;CDCA8;TOP2A;SPAG5;ANP32E;STMN1;LMNB1;TUBB;AURKA;KIF4A;KPNA2;MMS22L;CDK1;CTPS1;CCNB2;RRM2;CDKN3;ORC6;BIRC5;NCAPD2;CDCA3;MCM7;PRDX4;SPC25;SYNCRIP;RANBP1;RAD51AP1;HMMR;DSCC1;ASF1A;NUP153;AURKB;CENPE;CDC25A;TRIP13;SMC6;CKS1B;MAD2L1;PLK1;SNRPB;PCNA;SMC4;UBE2T;NUP205;DDX39A;TACC3;CKS2;MKI67;CHEK2;DNMT1;DIAPH3;ZW10;TCF19;CENPM;SSRP1;USP1;E2F8;PRIM2;HELLS;XRCC6;RFC2;RNASEH2A;HMGB2;DEPDC1;LYAR;KIF18B;MSH2;EXOSC8;TRA2B;GINS1;BUB1B;RAD1;ATAD2;RAN;POLA2;LIG1;CIT;RFC3;RPA2;ASF1B;NUDT21;POLD1;NOLC1;SRSF2;RPA1;NME1;WEE1;BRMS1L;CDKN1A
HALLMARK_COMPLEMENT	1.31824871649385e-15	8.23905447808659e-15	1.01754479730988	0.600441161821033	2.42150250878645	198	S100A9;GZMB;CCL5;GZMA;GZMK;LCK;CXCL1;KYNU;C1QA;PSMB9;PLA2G7;LTF;IRF1;PLEK;CTSV;C1QC;CTSC;C2;CP;LCP2;PIM1;LYN;APOBEC3G;SPOCK2;SERPING1;CASP1;CTSS;CEBPB;C1S;PLAUR;CTSH;FCN1;FCER1G;CTSL;TNFAIP3;CASP5;FYN;C3;CASP4;DUSP6;APOC1;PFN1;LGMN;ITGAM;C1R;CASP10;IL6;PREP;GNB4;CFH;CTSB;APOBEC3F;COL4A2;PIK3CG;GNGT2;CR2;LAP3;S100A12;CPM;WAS;JAK2;EHD1;PLSCR1;ME1;PCSK9;XPNPEP1;RASGRP1;PHEX;LGALS3;KIF2A;MAFF;CD40LG;PDP1;RHOG;GP1BA;CASP3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	5.76467162634616e-16	4.11762259024726e-15	1.02766987054358	0.600449282318754	2.4205150912763	197	CXCL10;CCL5;CXCL11;CCL4;TAP1;SOD2;ICAM1;CXCL1;KYNU;CCL2;BIRC3;IRF1;PLEK;GPR183;NFIL3;IL7R;CD83;TLR2;CD69;TNFAIP8;EGR2;IFIH1;IL1B;TRAF1;CEBPB;EDN1;PLAUR;PTGER4;NFKBIE;TNFAIP2;BCL2A1;RCAN1;TNF;TNFAIP3;IL15RA;IL18;IL23A;RELB;PLAU;TNFRSF9;B4GALT5;GCH1;CCL20;DUSP2;PNRC1;SGK1;IL6;VEGFA;CFLAR;CD44;BTG3;STAT5A;MARCKS;ZFP36;ZC3H12A;NAMPT;MAP3K8;SAT1;EHD1;RIPK2;SLC2A6;PDE4B;TRIB1;SNN;FUT4;CXCL2;DRAM1;GADD45A;TANK;G0S2;IFNGR2;LITAF;MAFF;SPSB1;MCL1;SOCS3;PTX3;ID2;PTGS2;CCRL2;TUBB2A;SERPINB8;NFKBIA;GFPT2;IFIT2;JUNB;DUSP4;NFKB1;SIK1;MAP2K3;ATF3;NR4A3;BTG1;TNFSF9;SLC2A3;NFKB2;SPHK1;PHLDA2;ETS2;CD80;TNIP1;LDLR;CCNL1;TRIP10;ICOSLG;B4GALT1
HALLMARK_G2M_CHECKPOINT	7.89155084463082e-13	3.58706856574128e-12	0.921426003494898	0.572610302613741	2.28413497776826	188	SLC7A5;EZH2;CENPA;CDC45;KIF2C;TTK;CDC20;MYBL2;NASP;HMGB3;BUB1;ODC1;CDC25B;CHEK1;MCM2;MCM5;PTTG1;LBR;TPX2;MCM6;EXO1;MCM3;HMGA1;UCK2;NDC80;E2F3;CCNA2;TOP2A;E2F2;UBE2C;STMN1;LMNB1;AURKA;KIF4A;KPNA2;MARCKS;RAD54L;SLC7A1;AMD1;CDK1;KIF11;TFDP1;PML;CCNB2;CDKN3;ORC6;BIRC5;MT2A;SYNCRIP;E2F1;CUL1;NUP50;HMMR;INCENP;SAP30;CENPF;HIF1A;AURKB;CENPE;CDC25A;CKS1B;FBXO5;MAD2L1;PLK1;SMC4;DDX39A;TACC3;CKS2;MKI67;CDC7;POLQ;FANCC;PRIM2;KIF23;KIF15;CDC6;PRC1;KATNA1;TROAP;SQLE;TRA2B;HIRA;GINS2;POLA2;DKC1;FOXN3;RPA2;CHAF1A;HSPA8;SMC2;E2F4
HALLMARK_IL2_STAT5_SIGNALING	2.62379564673741e-10	1.09324818614059e-09	0.814035837847908	0.524194418225873	2.10929975486949	194	CXCL10;LTB;IL2RB;ICOS;GBP4;IRF4;CCNE1;SOCS1;CD79B;IL10RA;CD48;TNFRSF8;PIM1;NFIL3;EOMES;TNFRSF21;CD83;GLIPR2;PNP;IL2RA;FGL2;TNFRSF4;BATF3;TRAF1;ODC1;PLIN2;IRF8;CST7;ITGA6;CTLA4;TNFSF10;COCH;UCK2;TNFRSF9;CCND2;RRAGD;BATF;ADAM19;CKAP4;IFNGR1;CD44;IGF2R;CAPG;SELL;IL3RA;CTSZ;NDRG1;MAP3K8;RGS16;GPR65;LRRC8C;IL10;PRKCH;SMPDL3A;TNFRSF1B;PLSCR1;TIAM1;TTC39B;IL4R;GALM;ETV4;DCPS;MAFF;S100A1;TGM2;NCS1;IL1R2;CASP3;CDC42SE2;CCND3;NT5E;CDCP1;CDC6
