pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ALLOGRAFT_REJECTION	3.64559262584493e-45	9.11398156461233e-44	1.75065026404932	0.769108637461933	3.40199340214526	195	CXCL9;CXCL13;GZMB;CCL13;CCL5;CD2;CD79A;CD3D;LTB;CCL4;GZMA;TAP1;LCK;IL2RB;STAT1;IRF4;CD3G;CD247;CDKN2A;CXCR3;CCL2;CCR5;ICAM1;CCL7;CCL19;HLA-DRA;HLA-E;IFNG;MMP9;SIT1;CD8A;FASLG;ZAP70;HLA-A;SOCS1;HCLS1;CD96;HLA-DMA;CD74;C2;IL2RG;CCR2;LCP2;TLR2;HLA-DOB;IL27RA;LYN;CTSS;GBP2;HLA-DQA1;SRGN;IL18RAP;FCGR2B;IL1B;PRKCB;IL2RA;IL15;NCF4;IRF8;CD40;B2M;IL18;TLR1;TRAT1;TNF;CD8B;IGSF6;GCNT1;ITK;PRF1;FGR;CCR1;LY75;CAPG;HLA-DMB;ITGAL;ITGB2;CRTAM;PSMB10;CD7;IFNGR1;PTPRC;HLA-G;CFP;MAP4K1;KLRD1;IFNAR2;FAS;IL7;CCL11;HLA-DOA;RIPK2;IL6;GPR65;CCND2;CD47;JAK2;CSK;CD28;CD4;NCK1;TLR6;PTPN6;IL16;IL10;STAT4;UBE2D1;HIF1A;WAS;IFNGR2;FLNA;IL4R;ETS1;EIF5A;CD40LG
HALLMARK_ESTROGEN_RESPONSE_EARLY	1.0002921706714e-29	1.66715361778566e-28	1.41727590263607	-0.688843472717942	-2.92304097610639	190	TFF1;NPY1R;GFRA1;CA12;TFF3;PDZK1;SLC39A6;SLC7A2;THSD4;CCND1;MAPT;ANXA9;ELOVL2;MSMB;STC2;SYBU;DHRS2;PGR;MLPH;ABCA3;IGF1R;SLC19A2;SLC22A5;ABAT;MAST4;AR;MYB;BCL2;SLC27A2;RET;ADCY1;NRIP1;GREB1;KRT18;SLC1A1;IL6ST;KCNK15;CELSR2;MED13L;UGCG;SCNN1A;ADCY9;HSPB8;AREG;PRSS23;RAB17;TPBG;FLNB;MPPED2;CELSR1;AMFR;RHOBTB3;ABHD2;GJA1;CHPT1;SLC24A3;RBBP8;IGFBP4;OLFM1;KRT19;EGR3;SULT2B1;SEC14L2;ARL3;SNX24;TTC39A;BAG1;PMAIP1;BHLHE40;ELOVL5;IL17RB;SIAH2;MYOF;LRIG1;ASB13;NCOR2;PEX11A;DYNLT3;RHOD;FKBP4;BLVRB;PTGES;CBFA2T3;WFS1
HALLMARK_INFLAMMATORY_RESPONSE	1.30450057040513e-24	1.63062571300641e-23	1.28710367230144	0.65443430215464	2.897826930305	197	CXCL9;MARCO;LAMP3;CXCL10;CCL5;CXCL11;CCR7;LCK;IL2RB;CCL2;ICAM1;CXCR6;CCL7;CCL17;IRF1;GPR183;CYBB;CD48;IL10RA;SLAMF1;CD70;AQP9;LCP2;TLR2;ADM;IL7R;LYN;CD69;EDN1;TNFSF10;EBI3;RNF144B;FPR1;IL18RAP;PLAUR;IL1B;CD14;PTAFR;IL15;RGS1;PTGER4;CD40;IL18;CHST2;TLR1;CD82;OSM;NMI;ICAM4;IL15RA;CX3CL1;EMP3;CMKLR1;TNFRSF9;PDE4B;RTP4;SLC31A2;SLC31A1;C3AR1;SELL;GCH1;CCL20;RIPK2;ADORA2B;IL6;LY6E;GPR132;NAMPT;BST2;PDPN;RHOG;KCNA3;RGS16;IL10;NOD2;TNFRSF1B;HIF1A;IFNGR2;CCRL2;IL4R;SLC7A1;KCNJ2
HALLMARK_INTERFERON_ALPHA_RESPONSE	3.83545832994729e-24	3.83545832994729e-23	1.27091304449619	0.786701169238684	3.09826168519787	94	LAMP3;CXCL10;CXCL11;TAP1;GBP4;BATF2;PSMB9;ISG20;IFI30;IRF1;HLA-C;CD74;CASP1;GBP2;OASL;SAMD9L;USP18;C1S;IL15;NCOA7;EPSTI1;IFIH1;B2M;PSMB8;NMI;UBE2L6;RSAD2;IFI44L;RTP4;LAP3;MX1;SELL;PARP12;IFI44;IFIT3;OAS1;IL7;RIPK2;LY6E;CD47;PLSCR1;BST2;PSME2;CCRL2;IFIT2;IL4R;TMEM140;SP110;STAT2;PARP14;NUB1;IFI27;OGFR;TRIM14;TRIM26;PSMA3;TRIM21;IFI35
HALLMARK_E2F_TARGETS	1.35444555496756e-18	1.12870462913963e-17	1.11466447751729	0.609381022154283	2.69547124526217	195	CDKN2A;CCNE1;MELK;KIF2C;TFRC;CDC20;EZH2;MYBL2;DLGAP5;NASP;DEK;MCM5;CHEK1;SPAG5;MCM2;CDK1;MTHFD2;LBR;HMGB3;MCM6;PTTG1;DONSON;CDCA8;HMGA1;MCM4;CDC25B;TUBB;TOP2A;AURKA;MCM3;KPNA2;KIF4A;ANP32E;CKS1B;CCNB2;CDKN3;CDCA3;STMN1;BIRC5;PRDX4;RRM2;CTPS1;LMNB1;UBE2T;MMS22L;ORC6;NCAPD2;RFC2;SYNCRIP;HMMR;MCM7;CENPE;RANBP1;SPC25;SNRPB;SMC6;CKS2;MAD2L1;DSCC1;CDC25A;PLK1;RAD51AP1;E2F8;NUP153;ZW10;NUP205;CHEK2;TRIP13;XRCC6;AURKB;SMC4;ATAD2;ASF1A;RNASEH2A;CENPM;RAD1;DDX39A;PCNA;BUB1B;DIAPH3;EXOSC8;USP1;SSRP1;PRIM2;TACC3;POLA2;MKI67;TK1;DNMT1;RPA2;DEPDC1;TCF19;EED;RAN;KIF18B;LYAR;HELLS;HMGB2;GINS1;TRA2B;ASF1B;SRSF2;MSH2;RFC3;CDK4;WEE1;LIG1;GINS4;NUDT21;PLK4;PHF5A;CDKN1A;BRCA2;POLD1;PRPS1;NME1
HALLMARK_COMPLEMENT	1.60635428346864e-17	1.14739591676331e-16	1.07686819261983	0.591707485261561	2.62414775711516	198	S100A9;GZMB;CCL5;GZMA;GZMK;LCK;CXCL1;C1QA;PSMB9;PLA2G7;CP;IRF1;LTF;KYNU;C1QC;PLEK;CTSC;C2;CTSV;LCP2;CASP1;APOBEC3G;SPOCK2;LYN;CTSS;FCER1G;APOC1;CEBPB;SERPING1;PIM1;PLAUR;CASP5;C1S;CASP4;DUSP6;CTSL;C3;FCN1;CTSH;PFN1;ITGAM;LGMN;LAP3;TNFAIP3;C1R;APOBEC3F;FYN;PREP;CTSB;GNGT2;CASP10;PHEX;GNB4;IL6;PIK3CG;CR2;EHD1;JAK2;CFH;PLSCR1;CPM;RHOG;ME1;PDP1;S100A12;PCSK9;WAS;LGALS3;CASP3;XPNPEP1;CTSD;CD40LG;PLA2G4A;COL4A2;MAFF;KIF2A;SERPINA1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.38912401417455e-16	8.68202508859093e-16	1.04762648849882	0.584419455738974	2.58780206333747	197	CXCL10;CCL5;CXCL11;CCL4;TAP1;SOD2;CXCL1;CCL2;ICAM1;IRF1;BIRC3;KYNU;GPR183;PLEK;TLR2;IL7R;CD83;CD69;EDN1;NFIL3;CEBPB;BCL2A1;PLAUR;IL1B;TNFAIP8;PTGER4;IFIH1;IL18;TRAF1;PLAU;RCAN1;NFKBIE;TNF;EGR2;IL15RA;B4GALT5;DUSP2;TNFRSF9;PDE4B;TNFAIP3;TNFAIP2;CD44;CFLAR;PNRC1;SGK1;RELB;GCH1;DUSP4;ZFP36;CCL20;SAT1;BTG3;RIPK2;MARCKS;VEGFA;IL6;EHD1;SLC2A6;NAMPT;ZC3H12A;STAT5A;IL23A;MCL1;PHLDA2;DRAM1;SERPINB8;ID2;TRIB1;LITAF;FUT4;TUBB2A;IFNGR2;CCRL2;TANK;IFIT2;GADD45A;MAP2K3;MAP3K8;GFPT2;MAFF;SOCS3;CXCL2;LDLR;JUNB;SPSB1;SNN;PANX1;SPHK1
HALLMARK_G2M_CHECKPOINT	5.5508895367874e-15	3.08382752043744e-14	0.996986217533181	0.573973565375142	2.52829870318467	188	KIF2C;CDC45;CENPA;CDC20;TTK;EZH2;MYBL2;NASP;ODC1;BUB1;SLC7A5;NDC80;MCM5;CHEK1;MCM2;CDK1;LBR;HMGB3;MCM6;UCK2;PTTG1;HMGA1;TPX2;EXO1;CDC25B;CCNA2;UBE2C;TOP2A;AURKA;MCM3;E2F3;KPNA2;MT2A;KIF4A;CKS1B;CCNB2;CDKN3;KIF11;STMN1;E2F1;BIRC5;MARCKS;RAD54L;LMNB1;E2F2;AMD1;ORC6;FBXO5;SYNCRIP;HMMR;CENPE;CENPF;INCENP;PML;SAP30;CKS2;CUL1;MAD2L1;NUP50;CDC25A;PLK1;KIF15;HIF1A;CDC7;TFDP1;SLC7A1;AURKB;SMC4;KIF23;PRC1;KATNA1;DDX39A;SQLE;FANCC;PRIM2;TACC3;POLA2;POLQ;MKI67;TROAP;HSPA8;RPA2
HALLMARK_ESTROGEN_RESPONSE_LATE	2.3441956473604e-14	1.1720978236802e-13	0.97599468306432	-0.563085742662059	-2.3959109262103	192	TFF1;SCUBE2;NPY1R;AGR2;CA12;TFF3;PDZK1;DNAJC12;CCND1;MAPT;ANXA9;SERPINA5;SERPINA3;DHRS2;PGR;COX6C;ABCA3;CACNA2D2;SLC22A5;TPSAB1;CHST8;MYB;BCL2;SLC27A2;RET;NRIP1;TSPAN13;GPER1;IL6ST;CELSR2;CXCL14;SCNN1A;HSPB8;ACOX2;AREG;PRSS23;SORD;TPBG;FGFR3;CPE;FLNB;AMFR;ASCL1;TFPI2;ABHD2;RABEP1;CA2;CHPT1;SLC24A3;PTGER3;RBBP8;IGFBP4;OLFM1;KRT19;EGR3;SULT2B1;UGDH;ARL3;BAG1;PDCD4;ELOVL5;DLG5;IL17RB;SIAH2;MYOF;CYP4F11;PLXNB1;IGSF1;NCOR2;DYNLT3;FKBP4;BLVRB;PTGES;CAV1;WFS1;ST6GALNAC2;MOCS2
HALLMARK_IL6_JAK_STAT3_SIGNALING	4.30295979020467e-14	1.9558908137294e-13	0.965327754226083	0.701761532346649	2.72005310807774	87	CXCL9;CXCL13;CD38;CXCL10;CXCL11;LTB;STAT1;CXCL1;CCL7;IRF1;SOCS1;IL2RG;TLR2;TNFRSF21;EBI3;PIM1;IL1B;CD14;IL2RA;TNF;IL15RA;CCR1;IFNGR1;CD44;FAS;IL7;BAK1;IL17RA;IL6;MYD88;CSF2RA;IL3RA;IL1R2;TNFRSF1B;IFNGR2;PTPN2;IL4R;PLA2G2A;IL10RB;A2M;STAT2;MAP3K8;SOCS3;ITGA4
