pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY	0.000111514743035103	0.0659283955052906	0.538434096309916	0.808867234057163	2.00707867687269	13	MMP1;ACE2;MMP3;IL12A;CCL2;CYBB;IL6;IL1B
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M	0.000742995850398259	0.0659283955052906	0.477270815362862	0.813762013214109	1.8782613527634	10	CDK1;CCNB2;CCNB3;CCNB1;CHEK1
KEGG_MEDICUS_REFERENCE_ATR_P21_CELL_CYCLE_G2_M	0.000217452722912543	0.0659283955052906	0.518848077743792	0.836912414767672	1.87726883086639	9	CDK1;CCNB2;CCNB3;CCNB1;CHEK1
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY	0.00124759167453739	0.0734735907747468	0.45505986738723	0.750025726006148	1.86107259435176	13	CCL3;CCL4;CCL2;CCL5
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00536	0.00046270860756431	0.0659283955052906	0.49849310876659	0.783581061633209	1.84703511192889	11	CCNE1;E2F1;CCNE2;E2F2;E2F3
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264	0.000557434562759723	0.0659283955052906	0.477270815362862	0.779918942150639	1.83840286748147	11	CCNE1;E2F1;CCNE2;SKP2;CCNA2;E2F2;E2F3
KEGG_MEDICUS_REFERENCE_NAD_BIOSYNTHESIS	0.00113515811900253	0.0734735907747468	0.45505986738723	0.759829840196139	1.83258953433878	12	KMO;KYNU;TDO2;IDO1;QPRT
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M	0.000403165278160012	0.0659283955052906	0.49849310876659	0.880883969503755	1.83010418669679	7	CDK1;CCNB2;CCNB3;CCNB1;CHEK1
KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.001424366864777	0.0734735907747468	0.45505986738723	0.720225082518773	1.82840557056522	15	TNFSF10;CASP7;FASLG;BID;CASP8;CASP3;CASP10
KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M	0.00207560991477344	0.0758124832640367	0.431707695803346	0.790735038116052	1.82511230341554	10	CDK1;CCNB2;CCNB3;CHEK2;CCNB1;CHEK1
KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.00140990641230496	0.0734735907747468	0.45505986738723	0.754152847554043	1.8188975249545	12	HLA-E;HLA-C;HLA-B;CALR;TAP1;HLA-G;B2M;HLA-F;HLA-A;PDIA3
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00497	0.000745555361126065	0.0659283955052906	0.477270815362862	0.808543718588228	1.81363532732376	9	CCNE1;E2F1;CCNE2;E2F2;E2F3
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482	0.001203210898969	0.0734735907747468	0.45505986738723	0.798195335104376	1.79042298464453	9	CCNE1;E2F1;CCNE2;CCNA2;E2F2;E2F3
KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	0.00219433645405953	0.0758124832640367	0.431707695803346	0.736797218313384	1.77703848912078	12	TTK;SKA3;NDC80;NUF2;AURKB;SKA2;SPC25;SKA1;SPC24
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	0.0029499923560453	0.0825524443904567	0.431707695803346	0.69659058904991	1.76840566141899	15	CCNE1;E2F1;CCNE2;CKS1B;SKP2;RBX1;E2F2;E2F3
KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	0.00251672988776385	0.0819924105539908	0.431707695803346	0.745527252440013	1.75733574939456	11	SPAG5;AURKA;NDC80;NUF2;CENPE;AURKB;SPC25;SPC24
KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S	0.00392446072578013	0.0899718958984407	0.407017918923954	0.695375722877449	1.74629966960725	14	CCNE1;E2F1;CCNE2;SKP2;RBX1;CCNA2;E2F2;E2F3
KEGG_MEDICUS_VARIANT_ERBB2_OVEREXPRESSION_TO_EGF_JAK_STAT_SIGNALING_PATHWAY	0.00178373043439737	0.0758124832640367	0.45505986738723	0.839987975035137	1.74513961328276	7	ERBB2;STAT1;VEGFA;EGF
KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	0.00295240313742345	0.0825524443904567	0.431707695803346	0.772475118862738	1.7327302566821	9	CDC20;BUB1;TTK;NDC80;AURKB;BUB1B;MAD2L1
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498	0.00219950578608736	0.0758124832640367	0.431707695803346	0.808618412006409	1.73076822935093	8	CCNE1;E2F1;CCNE2;E2F2;E2F3
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.00220456332593322	0.0758124832640367	0.431707695803346	0.459569419528886	1.72396135815769	81	RPL23A;RPL23;RPL18A;RPS5;RPS8;RPSA;RPL36A;RPL7A;RPL38;RPLP2;RPL30;RPS12;RPS19;RPS13;RPLP1;RPL36;RPL19;RPL10A;RPL31;RPL24;RPS6;RPS20;RPS10;RPS4Y2;RPL37A;RPS17;RPS27;RPL9;RPL12;RPS16;RPL35A;RPL35;RPS4X;RPL3;RPL41;RPS3;RPL39;RPL21;RPS28;RPS7;RPL10;RPS27A;RPS4Y1;RPL6;RPL29;RPL14;RPS24;RPL37;RPL32;RPS11;RPL5;RPS25;RPS18;RPL18
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G1_S	0.00274537380724926	0.0825524443904567	0.431707695803346	0.829436857429791	1.7232188550758	7	CCNE1;E2F1;CCNE2;E2F2;E2F3
KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS	0.0075401586930475	0.134524387608712	0.407017918923954	0.744236375291434	1.717787754075	10	HSD17B2;SRD5A3;HSD17B6;HSD3B1;SRD5A1;HSD3B2
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.00314864503995408	0.0825524443904567	0.431707695803346	0.826225769669327	1.71654757332051	7	HLA-E;HLA-C;HLA-B;HLA-G;B2M;HLA-F;HLA-A
KEGG_MEDICUS_VARIANT_LOSS_OF_CDKN1B_TO_P27_CELL_CYCLE_G1_S	0.00330784351953506	0.0825524443904567	0.431707695803346	0.796276964193603	1.70435257338584	8	CCNE1;E2F1;CCNE2;E2F2;E2F3
