pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.10317433262966e-49	5.51587166314832e-48	1.83722496482485	0.705486917853073	3.92712680023974	194	IDO1;CXCL9;CXCL10;SOD2;SLAMF7;CCL5;CXCL11;CD38;GZMA;HLA-DRB1;PSMB9;HLA-DMA;GBP4;ICAM1;CCL2;HLA-DQA1;IL2RB;CFB;IFI30;CD74;XCL1;HLA-A;TAP1;FPR1;VCAM1;CASP1;CASP4;BATF2;STAT1;IL15;C1S;FGL2;VAMP5;PLA2G4A;CD40;SPPL2A;IRF1;LCP2;CCL7;PLSCR1;TNFSF10;CD69;HLA-B;NMI;RIPK2;PFKP;B2M;IRF8;PSMB8;IL10RA;GPR18;SERPING1;LAP3;BANK1;PNP;ITGB7;ISG20;SOCS1;CD274;IL18BP;FAS;BST2;IL7;MTHFD2;OGFR;UBE2L6;PSMB10;LYSMD2;JAK2;IFI35;C1R;PTPN6;UPP1;P2RY14;BPGM;NAMPT;PSMB2;PTPN2;IL15RA;CIITA;SOCS3;LY6E;IFNAR2;IRF4;PIM1;APOL6;PML;PSMA2;SAMD9L;CFH;PSME2;EPSTI1;LGALS3BP;MVP;PDE4B;OAS2;ZBP1;CMKLR1;GCH1;IFITM3;NUP93;PELI1;TRIM26;PSMA3
HALLMARK_ALLOGRAFT_REJECTION	2.87682725994177e-43	7.19206814985443e-42	1.71479697260989	0.678119424349113	3.78601303342971	195	CXCL13;CXCL9;GZMB;CCL4;CCL5;CD2;CD3D;GZMA;CDKN2A;HLA-DRA;HLA-DMA;ICAM1;LCK;IL27RA;CCL2;HLA-DQA1;IL2RB;TLR1;CD79A;LTB;CD74;HLA-A;CD247;TAP1;CD3G;HLA-E;CD8A;CXCR3;IL18;CAPG;SIT1;IL1B;IFNG;STAT1;EGFR;IL15;TLR2;CD40;LCP2;ZAP70;FLNA;GBP2;HCLS1;CCL7;CCR5;RIPK2;IFNGR1;CCL13;FASLG;TNF;LY75;NCK1;IL2RG;B2M;IRF8;LYN;CD96;CTSS;IGSF6;GPR65;SOCS1;CD8B;CCL19;NCF4;FAS;CD4;HLA-DOB;IL7;C2;SRGN;PSMB10;JAK2;ITGB2;FCGR2B;PTPN6;HLA-DMB;ITK;MMP9;CCR2;TLR6;MAP4K1;HLA-DOA;UBE2D1;TRAT1;CSK;LY86;TGFB1;CD47;IL18RAP;TIMP1;IFNGR2;IFNAR2;IRF4;KLRD1
HALLMARK_E2F_TARGETS	1.40321864551763e-28	2.33869774252939e-27	1.38774608305349	0.587224024104637	3.27853432444758	195	CDKN2A;CDK1;TFRC;RAD51C;TK1;MYBL2;DONSON;MCM5;CDC20;DEK;KIF2C;CCNE1;MCM6;SMC6;CCNB2;LBR;BIRC5;MCM2;PRDX4;TUBB;CKS1B;RRM2;CDCA3;CDCA8;DLGAP5;ATAD2;CKS2;AURKA;MAD2L1;CDKN2C;KPNA2;CDKN3;XRCC6;POLD3;POLA2;MELK;MTHFD2;CHEK1;SPC25;RNASEH2A;RAD1;E2F8;EED;USP1;NASP;DCK;MCM7;UBE2T;BARD1;HMGB2;SNRPB;SYNCRIP;CENPM;ANP32E;ORC6;PTTG1;RAN;CENPE;PRPS1;UBE2S;HMGA1;PAICS;SPC24;MMS22L;MSH2;TOP2A;RFC2;SLBP;RANBP1;WEE1;CSE1L;ASF1B;BUB1B;TIPIN;DSCC1;RAD51AP1;DDX39A;CDC25B;PLK1;SMC4;KIF4A;MCM3;DIAPH3;XPO1;SSRP1;SRSF2;EZH2;TRA2B;HMMR;RPA2;PRIM2;CDK4
HALLMARK_MTORC1_SIGNALING	4.72227965032419e-27	5.90284956290524e-26	1.34992572002205	0.575154735833942	3.20162645148961	194	FADS2;CORO1A;IFI30;TUBA4A;TFRC;FADS1;ACTR3;DDIT4;CCT6A;PHGDH;CTSC;GMPS;DAPP1;FGL2;PSAT1;PPA1;PSPH;MCM2;DHCR7;PSMA4;SLA;RRM2;ENO1;PGM1;IDI1;LDHA;AURKA;PNP;BUB1;EEF1E1;PFKL;CXCR4;DHCR24;ARPC5L;HMGCS1;MTHFD2;GLRX;EBP;ASNS;IFRD1;ITGB2;SRD5A1;PSMD13;PSMC4;HPRT1;SKAP2;PSMG1;STIP1;PSMC2;PRDX1;PSMD14;PLOD2;FKBP2;SQSTM1;NAMPT;RPN1;SERPINH1;IDH1;SDF2L1;GLA;ELOVL5;UCHL5;STARD4;LTA4H;EDEM1;MLLT11;VLDLR;PDK1;LDLR;ACTR2;SQLE;GAPDH;ME1;PNO1;LGMN;DDX39A;GOT1;PLK1;GSR;SCD;PSMD12;GTF2H1;TPI1;TES;PSMB5;SLC1A5;PSMA3;PPP1R15A;P4HA1;HSP90B1;HSPE1;CALR;GSK3B;CD9;SEC11A;HMGCR;PIK3R3;DHFR
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.02067961881466e-18	6.37924761759163e-18	1.11466447751729	0.651877931272739	3.19791447615483	94	CXCL10;CXCL11;PSMB9;GBP4;LAMP3;IFI30;CD74;TAP1;CASP1;BATF2;IL15;C1S;IRF1;GBP2;HLA-C;PLSCR1;NCOA7;NMI;RIPK2;B2M;PSMB8;LAP3;ISG20;IFITM1;BST2;IL7;OGFR;UBE2L6;IFI35;CD47;MVB12A;LY6E;SAMD9L;PSME2;PROCR;EPSTI1;NUB1;LGALS3BP;CCRL2
HALLMARK_INFLAMMATORY_RESPONSE	2.30482289915324e-23	2.30482289915324e-22	1.25451347943706	0.54459608728528	3.06519298031727	197	CXCL9;MARCO;CXCL10;CCL5;CXCL11;LAMP3;ICAM1;LCK;CCL2;IL2RB;TLR1;EDN1;FPR1;CD48;GPR183;IL18;CYBB;CXCR6;RGS1;EMP3;IL1B;IL15;CCR7;PTAFR;PLAUR;TLR2;CD40;IRF1;LCP2;RHOG;CCL7;TNFSF10;CD69;NMI;RIPK2;AQP9;LYN;ADRM1;IL10RA;OSM;CD14;PTGER4;IFITM1;BST2;SLAMF1;CD82;EBI3;AXL;CX3CL1;C3AR1;RNF144B;ADM;ADORA2B;TNFRSF9;NAMPT;IL15RA;MSR1;PDPN;OSMR;IL18RAP;CD70;SLC31A1;TIMP1;IFNGR2;LY6E
HALLMARK_MYC_TARGETS_V1	8.31287357458014e-21	6.92739464548345e-20	1.1778932614942	0.529889121762138	2.93533813848347	193	MCM5;CDC20;ODC1;DEK;RFC4;CDC45;MCM6;MCM2;PSMA4;PRDX4;TXNL4A;PSMA7;CLNS1A;LDHA;MAD2L1;CCNA2;KPNA2;XRCC6;PSMB3;CCT7;IFRD1;SNRPD1;POLE3;PSMC4;HPRT1;SNRPG;USP1;CCT4;EIF4A1;PSMD14;MCM7;HNRNPA2B1;SRM;CCT3;SNRPA1;TYMS;PSMB2;SYNCRIP;SRPK1;RAN;YWHAQ;CSTF2;EIF4G2;RANBP1;PSMA2;PPM1G;PSMA1;XPO1;RPS10;SNRPD3;HDGF;RRM1;LSM2;SNRPA;RPS3;SRSF2;TRA2B;C1QBP;CDK4;UBA2;PSMD7;CAD;DDX21;PSMA6;HSPE1;MRPL23;PCNA;RUVBL2;COX5A;NDUFAB1;PRPS2;PRPF31;FBL;UBE2L3;PRDX3;PSMD8;U2AF1;HDDC2;HSPD1;CBX3;LSM7;EIF2S1;EXOSC7;MCM4;TRIM28;NME1;SET;CTPS1;TCP1;AP3S1;PSMD1;EEF1B2;COPS5;XPOT;NOP16;VBP1;SLC25A3;ABCE1;TFDP1;NCBP1;ACP1
HALLMARK_IL6_JAK_STAT3_SIGNALING	2.30610220195447e-13	9.60875917481029e-13	0.932595211336209	0.5971413835611	2.9086513146931	87	CXCL13;CXCL9;CXCL10;CXCL11;CD38;LTB;IL1B;STAT1;CXCL1;TLR2;A2M;IRF1;CCL7;CD44;IFNGR1;TNF;IL2RG;SOCS1;CD14;GRB2;TNFRSF12A;FAS;IL7;TNFRSF21;EBI3;PTPN2;IL15RA;TGFB1;OSMR;SOCS3;HAX1;IFNGR2;PIM1;BAK1;IL10RB;JUN;IL13RA1;CSF2RA
HALLMARK_COMPLEMENT	5.40526541242806e-20	3.86090386602004e-19	1.16017957183021	0.510327881665936	2.87068360187935	198	S100A9;GZMB;CCL5;GZMK;CP;GZMA;PSMB9;LCK;SERPINA1;C1QA;C1QC;CFB;C3;FCER1G;CTSV;CASP1;CASP4;CTSC;CXCL1;APOC1;PLAUR;PLEK;C1S;PLA2G7;CASP5;SPOCK2;PLA2G4A;IRF1;LCP2;RHOG;CTSL;PLSCR1;PFN1;CTSB;APOBEC3G;CEBPB;GNB4;LYN;CTSS;SERPING1;LAP3;CTSD;GRB2;LIPA;C2;APOBEC3F;KYNU;JAK2;C1R;PREP;GNAI2;ANXA5;EHD1;CTSH;CPQ;ACTN2;FCN1;MSRB1;GNGT2;KIF2A;LTA4H;TIMP1;PIM1;GNB2;PHEX;ME1;CFH;ITGAM;LGMN;TIMP2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.43614533759784e-17	1.9089696319988e-16	1.06720998682811	0.489961854465696	2.75769083178294	197	CXCL10;CCL4;SOD2;CCL5;CXCL11;ICAM1;CCL2;BIRC3;EDN1;TAP1;GPR183;IL18;IL1B;RCAN1;CD83;CXCL1;PLAU;SGK1;PLAUR;PLEK;TLR2;IRF1;SAT1;MARCKS;BCL2A1;CD69;RIPK2;CD44;TNF;CEBPB;GFPT2;GADD45A;TNFAIP8;FOS;DUSP1;PTGER4;PANX1;DRAM1;KYNU;ZFP36;NFKBIE;TRIP10;TRIB1;EHD1;DUSP4;BTG3;TNFRSF9;SQSTM1;TRAF1;NAMPT;IL15RA;SLC2A6;JUNB;SERPINB8;SOCS3;LAMB3;IFNGR2;LDLR;MCL1;JUN;ID2;DUSP2;ZC3H12A;TANK;CCRL2;OLR1;PNRC1;PDE4B;PDLIM5;GCH1;BIRC2;RELB;PPP1R15A;LITAF;CCNL1;IL7R;PHLDA2;EGR2;STAT5A;CFLAR;PTX3;CEBPD;TNFAIP2;TNFAIP3
